stop_name,type,line_name,stop_id,location,identifier
Ostrpreußendamm Ecke Königsbergerstrasse,autobus,A11,1965192,,
Marienstrasse Ecke Königsbergerstrasse,autobus,A11,1965193,,
Morgensternstrasse Ecke Königsbergerstrasse,autobus,A11,1965194,,
Kranoldplatz,autobus,A11,1965195,"52.427774762936416, 13.326473583049795",
Langestrasse Ecke Lorenzstrasse,autobus,A11,1965196,,
Hildburghauserstrasse Ecke Mariannenstrasse,autobus,A11,1965197,,
Stadtilmerweg,autobus,A11,1965198,,
"Marienelde, Alt-Marienfelde",autobus,A11,1965199,,
Gartenstrasse Ecke Bernauerstrasse,autobus,A12,1965200,,
Grenzstrasse Ecke Ackerstrasse,autobus,A12,1965201,,
U-Bhf. Leopold-Platz,autobus,A12,1965202,"52.54640033291444, 13.359096803326494",
U-Bhf. Seestrasse,autobus,A12,1965203,"52.550315408708514, 13.352298502985231",
Bristolstrasse Ecke Barfusstrasse,autobus,A12,1965204,"52.55830888506821, 13.35117447644734",
Emmentalerstrasse Ecke Aroserallee,autobus,A12,1965205,,
Lindauerallee Ecke Roedernallee,autobus,A12,1965206,,
Tessenowstrasse Ecke Roedernallee,autobus,A12,1965207,"52.58314995749463, 13.343694721204912",
Rathaus Reinickendorf,autobus,A12,1965208,"52.591657836908254, 13.32633527572607",
Cyclopstrasse Ecke Hermsdorferstrasse,autobus,A12,1965209,,
Zabel-Krüger-Damm Ecke Oraniendamm,autobus,A12,1965210,,
Almutstrasse Ecke Berlinerstrasse,autobus,A12,1965211,,
Hermsdorferdamm Ecke Berlinerstrasse,autobus,A12,1965212,,
Zeitingerplatz,autobus,A12,1965213,,
Donnersmarkplatz,autobus,A12,1965214,,
Hainbuchenstrasse Ecke Stolzingstrasse,autobus,A12,1965215,,
"Heiligensee, Alt-Heiligensee",autobus,A13,1965216,,
Am Dachsbau Ecke Heiligenseestrasse,autobus,A13,1965217,,
Gabelung,autobus,A13,1965218,"52.59988612656876, 13.25204128545515",
Ruppinerchaussee Ecke Heiligenseestrasse,autobus,A13,1965219,,
U-Bhf. Tegel,autobus,A13,1965220,"52.589503132547385, 13.283630715732999",
Bernauerstrasse Ecke Berlinerstrasse,autobus,A13,1965221,,
Krankenhaus Tegel-Süd,autobus,A13,1965222,"52.57573397877684, 13.278749331662",
Strasse nach Saatwinkel Ecke Bernauerstrasse,autobus,A13,1965223,,
Paulsternstrasse Ecke Gartenfelderstrasse,autobus,A13,1965224,"52.544121961729175, 13.247010457215051",
Daumstrasse Ecke Am Juliusturm,autobus,A13,1965225,,
Carl-Schurzstrasse Ecke Am Juliusturm,autobus,A13,1965226,,
Seeburgerstrasse Ecke Klosterstrasse,autobus,A13,1965227,"52.529141992099056, 13.195584778575654",
Päwesinerweg Ecke Seeburgerstrasse,autobus,A13,1965228,,
Heerstrasse Ecke Wilhelmstrasse,autobus,A13,1965229,"52.51662457723462, 13.179022303033726",
Weinmeisterhornweg Ecke Wilhelmstrasse,autobus,A13,1965230,,
Mattenbuder Pfad Ecke Henningsdorferstrasse,autobus,A14,1965231,,
Ruppinerchaussee Ecke Henningsdorferstrasse,autobus,A14,1965232,,
Schulzendorferstrasse Ecke Ruppinerchaussee,autobus,A14,1965233,,
Heiligenseestrasse Ecke Karolinenstrasse,autobus,A14,1965234,,
Ziekowstrasse Ecke Gorkistrasse,autobus,A14,1965235,"52.59058635821372, 13.292106368112313",
"Alt-Wittenau, Rathaus Reinickendorf",autobus,A14,1965236,,
Aroserallee Ecke Lindauerallee,autobus,A14,1965237,,
Kopenhagenerstrasse Ecke Klemkestrasse,autobus,A14,1965238,,
Klemkestrasse Ecke Sommerstrasse,autobus,A14,1965239,,
Pankowerallee Ecke Provinzstrasse,autobus,A14,1965240,,
Osloerstrasse Ecke Drontheimerstrasse,autobus,A14,1965241,,
Pankstrasse Ecke Badstrasse,autobus,A14,1965242,"52.55227404292705, 13.381387201509149",
U-Bhf. Gesundbrunnen,autobus,A14,1965243,"52.548660755358114, 13.387873629581087",
Rügenerstrasse Ecke Brunnenstrasse,autobus,A14,1965244,,
Lübarserstrasse Ecke Eichorsterweg,autobus,A15,1965245,,
