stop_id,stop_name,type,location,in_lines,identifier,line_name,district,neighborhood,east_west_admin
1965640,Sophie-Charlotte-Platz,autobus,"52.51083333,13.29666667",,Q657879,A74,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965641,Kaiser-Friedrich-Strasse Ecke Kantstrasse,autobus,"52.50678591,13.30232482",,,A74,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965642,Kurfürstendamm Ecke Wilmersdorferstrasse,autobus,"52.50001126,13.30714351",,,A74,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965643,Fehrbelliner Platz,autobus,"52.49040639,13.31420422",,,A74,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965644,Bundesallee Ecke Berlinerstrasse,autobus,"52.48732558,13.33098413",,,A74,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965645,Martin-Luther-Strasse Ecke Grunewaldstrasse,autobus,"52.48910174,13.34492201",,,A74,Tempelhof-Schöneberg,Schöneberg,east
1965646,Egelingzeile,autobus,"52.46359357,13.37006890",,,A74,Tempelhof-Schöneberg,Schöneberg,east
1965647,"Lindenhof, Eythstrasse",autobus,"52.45972284,13.36642830",,,A74,Tempelhof-Schöneberg,Schöneberg,east
1965648,Munsterdamm Ecke Steglitzerdamm,autobus,"52.45000526,13.34672202",,,A75,Steglitz-Zehlendorf,Steglitz,west
1965649,Bismarckstrasse Ecke Steglitzerdamm,autobus,"52.45107274,13.33791199",,,A75,Steglitz-Zehlendorf,Steglitz,west
1965650,Lauenburgerplatz,autobus,"52.46159988,13.33932524",,,A75,Steglitz-Zehlendorf,Steglitz,west
1965651,Dominicusstrasse Ecke Hauptstrasse,autobus,"52.48180072,13.34837800",,,A75,Tempelhof-Schöneberg,Schöneberg,east
1965652,Am Karlsbad,autobus,"52.50551053,13.36801582",,,A75,Mitte,Tiergarten,west
1965653,Oranienstrasse Ecke Kochstrasse,autobus,"52.50709133,13.39827714",,,A75,Friedrichshain-Kreuzberg,Kreuzberg,west
1965654,Spreewaldplatz,autobus,"52.49746663,13.43173833",,,A75,Friedrichshain-Kreuzberg,Kreuzberg,west
1965655,Sonnenallee Ecke Pannierstrasse,autobus,"52.48609620,13.43021786",,,A75,Neukölln,Neukölln,east
1965656,Blohmstrasse Ecke Wünsdorferstrasse,autobus,"52.38867997,13.39435043",,,A76,Tempelhof-Schöneberg,Lichtenrade,west
1965657,Bahnhofstrasse Ecke Prinzesssinnenstrasse,autobus,"52.38668922,13.39674308",,,A76,Tempelhof-Schöneberg,Lichtenrade,west
1965658,Marienfelderstrasse Ecke Lichtenraderdamm,autobus,"52.39246195,13.40672267",,,A76,Tempelhof-Schöneberg,Lichtenrade,west
1965659,Tauernallee Ecke Mariendorferdamm,autobus,"52.42332668,13.39618311",,,A76,Tempelhof-Schöneberg,Mariendorf,west
1965660,"Rennbahn, Mariendorferdamm",autobus,"52.43151989,13.39150823",,,A76,Tempelhof-Schöneberg,Mariendorf,west
1965661,Alt-Mariendorf Ecke Mariendorferdamm,autobus,"52.44016815,13.38721341",,,A76,Tempelhof-Schöneberg,Mariendorf,west
1965662,Burgemeisterstrasse Ecke Tempelhoferdamm,autobus,"52.45702094,13.38394001",,,A76,Tempelhof-Schöneberg,Tempelhof,west
1965663,Thuyring Ecke Tempelhoferdamm,autobus,"52.47485480,13.38574214",,,A76,Tempelhof-Schöneberg,Tempelhof,west
1965664,Bayernring Ecke Tempelhoferdamm,autobus,"52.48160551,13.38587377",,,A76,Tempelhof-Schöneberg,Tempelhof,west
1965665,Platz der Luftbrücke,autobus,"52.48500811,13.38598451",,,A76,Friedrichshain-Kreuzberg,Kreuzberg,west
1965666,"Marienfelde, Daimlerstrasse",autobus,"52.42310029,13.38271915",,,A77,Tempelhof-Schöneberg,Marienfelde,west
1965667,Großbeerenstrasse Ecke Daimlerstrasse,autobus,"52.42632723,13.37438167",,,A77,Tempelhof-Schöneberg,Marienfelde,west
1965668,Körtingstrasse Ecke Großbeerenstrasse,autobus,"52.43481353,13.37831564",,,A77,Tempelhof-Schöneberg,Mariendorf,west
1965669,Mariendorferdamm Ecke Alt-Mariendorf,autobus,"52.44016441,13.38732183",,,A77,Tempelhof-Schöneberg,Mariendorf,west
1965670,Markgrafenstrasse Ecke Mariendorferdamm,autobus,"52.45018182,13.38492769",,,A77,Tempelhof-Schöneberg,Mariendorf,west
1965671,Rathaus Tempelhof,autobus,"52.46300094,13.38534224",,,A77,Tempelhof-Schöneberg,Tempelhof,west
1965672,Paradestrasse Ecke Tempelhoferdamm,autobus,"52.47819508,13.38582477",,,A77,Tempelhof-Schöneberg,Tempelhof,west
1965673,Tropfsteinweg Ecke Quarzweg,autobus,"52.42357623,13.41467087",,,A78,Neukölln,Buckow,west
1965674,Tauernallee Ecke Quarzweg,autobus,"52.42788188,13.40510195",,,A78,Tempelhof-Schöneberg,Mariendorf,west
1965675,Mariendorferdamm Ecke Tauernallee,autobus,"52.42330592,13.39614258",,,A78,Tempelhof-Schöneberg,Mariendorf,west
1965676,Rennbahn,autobus,"52.43151989,13.39150823",,,A78,Tempelhof-Schöneberg,Mariendorf,west
1965677,U-Bhf. Leopoldplatz,autobus,"52.54639075,13.35913321",,,A79,Tempelhof-Schöneberg,Tempelhof,west
1965677,Burgemeisterstrasse Ecke Tempelhoferdamm,autobus,"52.45702094,13.38394001",,,A77,,,
1965678,Pankowerallee Ecke Reginhardstrasse,autobus,"52.56432609,13.37350010",,,A79,Reinickendorf,Reinickendorf,west
1965679,Hausotterstrasse Ecke Reginhardstrasse,autobus,"52.56824258,13.37256899",,,A79,Reinickendorf,Reinickendorf,west
1965680,Büdnerring Ecke Emmentalerstrasse,autobus,"52.57363649,13.36780545",,,A79,Reinickendorf,Reinickendorf,west
1965681,Somerstrasse Ecke Klemkestrasse,autobus,"52.57476725,13.37353054",,,A79,Reinickendorf,Reinickendorf,west
1965682,Breitestrasse Ecke Marktstrasse,autobus,"52.53688328,13.20531643",,,A80,Spandau,Spandau,west
1965683,Nauenerstrasse Ecke Brunsbüttelerdamm,autobus,"52.53406507,13.18169672",,,A80,Spandau,Spandau,west
1965684,Egelpfuhlstrasse Ecke Brunsbüttelerdamm,autobus,"52.53353493,13.16940853",,,A80,Spandau,Spandau,west
1965685,Nennhauserdamm Ecke Brunsbüttelerdamm,autobus,"52.53251629,13.14156536",,,A80,Spandau,Staaken,west
1965686,U-Bhf. Spichernstrasse,autobus,"52.49666209,13.33063500",,"nan, nan",A81,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965687,Schloßstrasse Ecke Feuerbachstrasse,autobus,"52.46311733,13.32672483",,,A81,Steglitz-Zehlendorf,Steglitz,west
1965688,Steglitzerdamm Ecke Bismarckstrasse,autobus,"52.45108585,13.33790127",,,A81,Steglitz-Zehlendorf,Steglitz,west
1965689,Alt-Lankwitz Dorfaue,autobus,"52.43908383,13.35441775",,,A81,Steglitz-Zehlendorf,Lankwitz,west
1965690,Imbrosweg Ecke Rixdorferstrasse,autobus,"52.44350787,13.39864167",,,A81,Tempelhof-Schöneberg,Mariendorf,west
1965691,Dardanellenweg Ecke Rixdorferstrasse,autobus,"52.44495402,13.40008867",,,A81,Tempelhof-Schöneberg,Mariendorf,west
1965692,Nettelbeckplatz,autobus,"52.54464512,13.37015454",,,A83,Mitte,Wedding,west
1965693,Heidestrasse Ecke Fennstrasse,autobus,"52.53731772,13.36029323",,,A83,Mitte,Moabit,west
1965694,Friedrich-Wilhelm-Platz,autobus,"52.47231413,13.32817044",,,A81,,,
1965694,Washingtonplatz,autobus,"52.52421576,13.37059958",,,A83,Tempelhof-Schöneberg,Friedenau,west
1965695,Potsdamerstrasse Ecke Neue Verbindungsstrasse,autobus,"52.50917801,13.37176335",,,A83,Mitte,Tiergarten,west
1965696,Reichpietsch Ufer Ecke Potsdamerstrasse,autobus,"52.50626666,13.36847203",,,A83,Mitte,Tiergarten,west
1965697,Schöneberger Ufer Ecke Potsdamerstrasse,autobus,"52.50582420,13.36822756",,,A83,Steglitz-Zehlendorf,Lankwitz,west
1965697,Leonorenstrasse Ecke Siemensstrasse,autobus,"52.44439811,13.33894287",,,A81,,,
1965698,Bülowstrasse Ecke Potsdamerstrasse,autobus,"52.49780937,13.36202312",,,A83,Tempelhof-Schöneberg,Schöneberg,east
1965699,Martin-Luther-Strasse Ecke Hauptstrasse,autobus,"52.47919735,13.34495863",,,A83,Tempelhof-Schöneberg,Schöneberg,east
1965700,"Grazer Platz, Rubensstrasse",autobus,"52.46714419,13.34418649",,,A83,Tempelhof-Schöneberg,Schöneberg,east
1965701,Bergstrasse Ecke Thorwaldsenstrasse,autobus,"52.45916615,13.34768499",,,A83,Steglitz-Zehlendorf,Steglitz,west
1965702,Steglitzerdamm Ecke Munsterdamm,autobus,"52.45000608,13.34672706",,,A83,Steglitz-Zehlendorf,Steglitz,west
1965703,Albrechtstrasse Ecke Siemensstrasse,autobus,"52.44697413,13.34238318",,,A83,Steglitz-Zehlendorf,Steglitz,west
1965704,Malteserstrasse Ecke Paul-Schneiderstrasse,autobus,"52.43337314,13.35303713",,,A83,Steglitz-Zehlendorf,Lankwitz,west
1965705,Preysingstresse Ecke Malteserstrasse,autobus,"52.42459385,13.35671085",,,A83,Steglitz-Zehlendorf,Lankwitz,west
1965706,Belßstrasse Ecke Wichurastrasse,autobus,"52.42825963,13.36268315",,,A83,Steglitz-Zehlendorf,Lankwitz,west
1965707,Ringstrasse Ecke Pestalozzistrasse,autobus,"52.43272276,13.28707174",,,A84,Steglitz-Zehlendorf,Lichterfelde,west
1965708,Kadettenweg Ecke Finckensteinallee,autobus,"52.43244907,13.29922143",,,A84,Steglitz-Zehlendorf,Lichterfelde,west
1965709,Krahmerstrasse Ecke Hindenburgdamm,autobus,"52.43785561,13.31567297",,,A84,Steglitz-Zehlendorf,Lichterfelde,west
1965710,Klingsorstrasse Ecke Hindenburgerdamm,autobus,"52.44312155,13.31569756",,,A84,Steglitz-Zehlendorf,Lichterfelde,west
1965711,Händelplatz,autobus,"52.45066566,13.31587443",,,A84,Steglitz-Zehlendorf,Lichterfelde,west
1965712,Unter den Eichen Ecke Hindenburgdamm,autobus,"52.45347005,13.31556961",,,A84,Steglitz-Zehlendorf,Steglitz,west
1965713,Schloßstrasse Ecke Hindenburgerdamm,autobus,"52.45350913,13.31567768",,,A84,Steglitz-Zehlendorf,Steglitz,west
1965714,Florastrasse Ecke Schloßstrasse,autobus,"52.46144282,13.32517793",,,A84,Steglitz-Zehlendorf,Steglitz,west
1965715,Bundesallee Ecke Rheinstrasse,autobus,"52.46493424,13.32843851",,,A84,Tempelhof-Schöneberg,Friedenau,west
1965716,Gotenstrasse Ecke Torgauerstrasse,autobus,"52.47978047,13.36019236",,,A84,Tempelhof-Schöneberg,Schöneberg,east
1965717,Motzstrasse Ecke Martin-Luther-Strasse,autobus,"52.49712618,13.34610186",,,A85,Tempelhof-Schöneberg,Schöneberg,east
1965718,Bayerischer Platz,autobus,"52.48833333,13.34027778",,Q668574,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965718,Wiesenbaude,autobus,"52.43137099,13.30959805",,,A84,,,
1965719,Hildegardstrasse Ecke Bundesallee,autobus,"52.48165724,13.32942778",,,A85,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965720,Schildhornstrasse Ecke Schoßstrasse,autobus,"52.46148081,13.32506744",,,A85,Steglitz-Zehlendorf,Steglitz,west
1965721,Moltkestrasse Ecke Gardeschützenweg,autobus,"52.44677332,13.30673860",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965722,Drakestrasse Ecke Gardeschützenweg,autobus,"52.44269018,13.29700526",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965723,Rittberg-Krankenhaus,autobus,"52.42987952,13.28896146",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965724,Thuner Platz,autobus,"52.42375897,13.29618487",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965725,Goerzallee Ecke Wismarerstrasse,autobus,"52.42197343,13.29844428",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965726,Ostpreußendamm Ecke Wismarerstrasse,autobus,"52.41787023,13.30519617",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965727,Holtheimer Weg Ecke Wormbacher Weg,autobus,"52.40993905,13.30336414",,,A85,Steglitz-Zehlendorf,Lichterfelde,west
1965728,Invalidenstrasse (Sektorengrenze),autobus,"52.52731343,13.37206043",,,A86,Mitte,Moabit,west
1965729,Rathenowerstrasse Ecke Alt-Moabit,autobus,"52.52363005,13.35684871",,,A86,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965729,Bundesallee Ecke Berlinerstraße,autobus,"52.48734067,13.33098765",,,A85,,,
1965730,Stromstrasse Ecke Alt-Moabit,autobus,"52.52539702,13.34278622",,,A86,Mitte,Moabit,west
1965731,Gotzkowskystrasse Ecke Alt-Moabit,autobus,"52.52381416,13.32973099",,,A86,Mitte,Moabit,west
1965732,Helmholtzstrasse Ecke Franklinstrasse,autobus,"52.52234318,13.32844863",,,A86,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965733,Cauerstrasse Ecke Otto-Suhr-Allee,autobus,"52.51469847,13.31523032",,,A86,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965734,Kantstrasse Ecke Wilmersdorferstrasse,autobus,"52.50670639,13.30668035",,,A86,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965735,Kurfürstendamm Ecke Brandenburgischestrasse,autobus,"52.50002234,13.30701910",,,A86,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965736,Konstanzerstrasse Ecke Brandenburgischestrasse,autobus,"52.49354591,13.31007243",,,A86,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965737,Blissestrasse Ecke Mecklenburgischestrasse,autobus,"52.48368070,13.32024441",,,A86,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965738,Schildhornstrasse Ecke Schloßstrasse,autobus,"52.46147802,13.32512191",,,A86,Steglitz-Zehlendorf,Steglitz,west
1965739,Gardeschützenweg Ecke Hindenburgdamm,autobus,"52.44961307,13.31533099",,,A86,Steglitz-Zehlendorf,Lichterfelde,west
1965740,Klingsorstrasse Ecke Birkbuschstrasse,autobus,"52.44752909,13.32632316",,,A86,Steglitz-Zehlendorf,Steglitz,west
1965741,Birkbuschstrasse Ecke Siemensstrasse,autobus,"52.44243904,13.33208217",,,A86,Steglitz-Zehlendorf,Lankwitz,west
1965742,Wilmersdorferstrasse Ecke Otto-Suhr-Allee,autobus,"52.51811241,13.30443482",,,A87,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965743,"Luisenplatz, Spandauer Damm",autobus,"52.51959199,13.29891202",,,A87,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965744,Schloßstrasse Ecke Spandauer Damm,autobus,"52.51945635,13.29594131",,,A87,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965745,Sophie-Charlotten-Strasse Ecke Spandauer Damm,autobus,"52.51877597,13.28665640",,,A87,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965746,Pulsstrasse Ecke Sophie-Charlotten-Strasse,autobus,"52.52421632,13.28505878",,,A87,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965747,Neue-Kantstrasse Ecke Messedamm,autobus,"52.50645040,13.28034752",,,A88,Charlottenburg-Wilmersdorf,Westend,west
1965748,Halenseestrasse Ecke Messedamm,autobus,"52.50358004,13.27899377",,,A88,Charlottenburg-Wilmersdorf,Westend,west
1965749,Deutschland-Halle,autobus,"52.49876605,13.27206768",,,A88,Charlottenburg-Wilmersdorf,Westend,west
1965750,Eichkamp (Alte Allee),autobus,"52.49184466,13.26343585",,,A88,Charlottenburg-Wilmersdorf,Westend,west
1965751,Bornholmer Brücke (Sektorengrenze),autobus,"52.55474925,13.39756390",,,A89,Pankow,Prenzlauer Berg,east
1965752,Prinzenallee Ecke Osloerstrasse,autobus,"52.55595531,13.38435069",,,A89,Mitte,Gesundbrunnen,west
1965753,Koloniestrasse Ecke Osloerstrasse,autobus,"52.55645881,13.37766712",,,A89,Mitte,Gesundbrunnen,west
1965754,Schwedenstrasse Ecke Osloerstrasse,autobus,"52.55674734,13.37371279",,,A89,Mitte,Gesundbrunnen,west
1965755,Reinickendorferstrasse Ecke Osloerstrasse,autobus,"52.55695941,13.36559908",,,A89,Mitte,Wedding,west
1965756,Afrikanischestrasse Ecke Seestrasse,autobus,"52.54623694,13.34393083",,,A89,Mitte,Wedding,west
1965757,Saatwinkler Damm/Beusselstrasse,autobus,"52.53817455,13.32617083",,,A89,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965758,Beusselstrasse Ecke Sickingenstrasse,autobus,"52.53296894,13.32844750",,,A89,Mitte,Moabit,west
1965759,Huttenstrasse Ecke Beusselstrasse,autobus,"52.52740013,13.32867332",,,A89,Mitte,Moabit,west
1965760,Huttenstrasse Ecke Wiebestrasse,autobus,"52.52837370,13.31943360",,,A89,Mitte,Moabit,west
1965761,Wiebestrasse Ecke Kaiserin-Augusta-Allee,autobus,"52.52580214,13.31797917",,,A89,Mitte,Moabit,west
1965762,Otto-Suhr-Allee Ecke Wilmersdorferstrasse,autobus,"52.51807977,13.30444555",,,A89,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965763,Blissestrasse Ecke Brandenburgischestrasse,autobus,"52.48651073,13.32032803",,,A89,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965764,Uhlandstrasse Ecke Berlinerstrasse,autobus,"52.48648130,13.32250148",,,A89,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965765,Potsdamerstrasse Ecke Pallasstrasse,autobus,"52.49431875,13.36100643",,,A89,Tempelhof-Schöneberg,Schöneberg,east
1965766,Kulmerstrasse Ecke Goebenstrasse,autobus,"52.49358859,13.36586990",,,A89,Tempelhof-Schöneberg,Schöneberg,east
1965767,Großbeerenstrasse Ecke Yorckstrasse,autobus,"52.49368808,13.38355154",,,A89,Friedrichshain-Kreuzberg,Kreuzberg,west
1965768,U-Bhf. Gneisenaustrasse,autobus,"52.49122659,13.39632791",,,A89,Friedrichshain-Kreuzberg,Kreuzberg,west
1965769,Zossenerstrasse Ecke Blücherstrasse,autobus,"52.49623241,13.39508019",,,A89,Friedrichshain-Kreuzberg,Kreuzberg,west
1965770,Mehringplatz,autobus,"52.49827538,13.39190927",,,A89,Friedrichshain-Kreuzberg,Kreuzberg,west
1965771,Alt-Moabit Ecke Gotzkowskystrasse,autobus,"52.52377876,13.32973510",,"nan, nan",A90,Mitte,Moabit,west
1965772,"U-Bhf. Turmstrasse, Alt-Moabit",autobus,"52.52562203,13.34119684",,,A90,Mitte,Moabit,west
1965773,Kirchstrasse Ecke Alt-Moabit,autobus,"52.52454036,13.34955441",,,A90,Mitte,Moabit,west
1965774,Perlebergerstrasse Ecke Rathenowerstrasse,autobus,"52.53251179,13.35056076",,,A90,Mitte,Moabit,west
1965775,Am Nordhafen,autobus,"52.53868316,13.36324841",,,A90,Mitte,Wedding,west
1965776,Gartenstrasse & Grenzstrasse,autobus,"52.54181102,13.37807511",,,A90,Mitte,Gesundbrunnen,west
1965777,Wattstrasse Ecke Usedomerstrasse,autobus,"52.54025184,13.39064471",,,A90,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965777,Bundesallee Ecke Berlinerstrasse,autobus,"52.48734717,13.33092701",,,A89,,,
1965778,U-Bhf. Leinestrasse,autobus,"52.47263483,13.42855206",,,A91,Tempelhof-Schöneberg,Schöneberg,east
1965778,Martin-Luther-Strasse Ecke Grunewaldstrasse,autobus,"52.48909225,13.34497707",,,A89,,,
1965779,Siegfriedstrasse Ecke Hermannstrasse,autobus,"52.46787567,13.43109511",,,A91,Neukölln,Neukölln,east
1965780,Mariendorfer Weg Ecke Hermannstrasse,autobus,"52.46469159,13.43289078",,,A91,Neukölln,Neukölln,east
1965781,Germaniapromenade Ecke Britzerdamm,autobus,"52.46087492,13.43504314",,,A91,Neukölln,Britz,west
1965782,Franz-Körnerstrasse Ecke Britzerdamm,autobus,"52.45591015,13.43724797",,,A91,Neukölln,Britz,west
1965783,Gradestrasse Ecke Britzerdamm,autobus,"52.45265737,13.43851513",,,A91,Neukölln,Britz,west
1965784,Tempelhofer Weg Ecke Britzerdamm,autobus,"52.44894820,13.43619608",,,A91,Neukölln,Britz,west
1965785,Ernst-Reuter-Platz,autobus,"52.51259772,13.32187582",,,A90,,,
1965785,Mohriner Allee Ecke Buckower Damm,autobus,"52.44415812,13.43354138",,,A91,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965786,Gutschmidtstrasse Ecke Buckower Damm,autobus,"52.44037172,13.43478719",,,A91,Neukölln,Britz,west
1965787,Schlosserweg Ecke Buckower Damm,autobus,"52.43931812,13.43486911",,,A91,Neukölln,Britz,west
1965788,Zimmererweg Ecke Buckower Damm,autobus,"52.43530943,13.43512496",,,A91,Neukölln,Britz,west
1965789,Dachdeckerweg Ecke Buckower Damm,autobus,"52.43209036,13.43515188",,,A91,Mitte,Moabit,west
1965789,Turmstrasse Ecke Rathenowerstrasse,autobus,"52.52676755,13.35529472",,,A90,,,
1965790,Parkfriedhof Neukölln,autobus,"52.42837472,13.43500150",,,A91,Neukölln,Britz,west
1965791,Alt-Buckow Ecke Buckower Damm,autobus,"52.42365120,13.43663595",,,A91,Neukölln,Buckow,west
1965792,Grunewaldstrasse Ecke Ruhlebenerstrasse,autobus,"52.53017273,13.20468457",,,A92,Spandau,Spandau,west
1965793,Klosterstrasse Ecke Ruhlebenerstrasse,autobus,"52.53291424,13.19844858",,,A92,Spandau,Spandau,west
1965794,Schmidt-Knobelsdorf-Strasse Ecke Wilhelmstrasse,autobus,"52.52167175,13.18891981",,,A92,Spandau,Wilhelmstadt,west
1965795,Wilhelmstrasse/Heerstrasse,autobus,"52.51662276,13.17904272",,,A92,Spandau,Wilhelmstadt,west
1965796,Reimerweg Ecke Heerstrasse,autobus,"52.52184204,13.15430702",,,A92,Spandau,Staaken,west
1965797,"Rudow, Waßmannsdorfer Chaussee Ecke Groß Ziethener Chaussee",autobus,"52.41526753,13.49553224",,,A93,Neukölln,Rudow,west
1965798,Eichenauer Weg Ecke Waßmannsdorfer Chaussee,autobus,"52.41260921,13.49510452",,,A93,Neukölln,Rudow,west
1965799,Lockenhuhnweg Ecke Waßmannsdorfer Chaussee,autobus,"52.40834716,13.49244876",,,A93,Neukölln,Rudow,west
1965800,Geflügelsteig Ecke Waßmannsdorfer Chaussee,autobus,"52.40508366,13.49066251",,,A93,Neukölln,Rudow,west
1965801,Klein-Ziethener Weg Ecke Geflügelsteig,autobus,"52.40710730,13.48484559",,,A93,Neukölln,Rudow,west
1965802,Lakenfelderweg Ecke Geflügelsteig,autobus,"52.40828415,13.48211785",,,A93,Neukölln,Rudow,west
1965803,Groß Ziethener Chaussee Ecke Geflügelsteig,autobus,"52.41047365,13.47942642",,,A93,Neukölln,Rudow,west
1965804,Pirnaer Strasse Ecke Groß Ziethener Chaussee,autobus,"52.41190291,13.48372425",,,A93,Neukölln,Rudow,west
1965805,Kolonie Ewige Heimat,autobus,"52.41342548,13.48968439",,,A93,Neukölln,Rudow,west
1965806,Waßmannsdorfer Chaussee Ecke Groß Ziethener Chaussee,autobus,"52.41525444,13.49553224",,,A93,Neukölln,Rudow,west
1965807,Baerwaldstrasse Ecke Urbanstrasse,autobus,"52.49389984,13.40346009",,,A95,Friedrichshain-Kreuzberg,Kreuzberg,west
1965808,"Hermannplatz, Sonnenallee",autobus,"52.48787819,13.42530729",,,A95,Neukölln,Neukölln,east
1965809,Pannierstrasse Ecke Sonnenallee,autobus,"52.48611601,13.43027163",,,A95,Neukölln,Neukölln,east
1965810,Saalestrasse Ecke Sonnenallee,autobus,"52.47386410,13.45587793",,,A95,Neukölln,Neukölln,east
1965811,Schwarzer Weg Ecke Sonnenallee,autobus,"52.46241684,13.47666100",,,A95,Neukölln,Neukölln,east
1965812,Brunnenstrasse Ecke Lortzingstrasse,autobus,"52.54254624,13.39272812",,,A99,Mitte,Gesundbrunnen,west
1965813,"Brunnenplatz, Pankstrasse",autobus,"52.54974599,13.37737049",,,A99,Mitte,Gesundbrunnen,west
1965814,Rathenowerstrasse Ecke Quitzowstrasse,autobus,"52.53509388,13.34967453",,,A99,Mitte,Moabit,west
1965815,Wernerwerk,autobus,"52.53562700,13.27537088",,,A99,Spandau,Siemensstadt,west
1965816,Quellweg Ecke Nonnendamm Allee,autobus,"52.53666858,13.26843643",,,A99,Spandau,Siemensstadt,west
1965817,Paulsternstrasse Ecke Nonnendamm Allee,autobus,"52.53814656,13.24775542",,,A99,Spandau,Haselhorst,west
1965818,Gartenfelderstrasse Ecke Nonnendammallee,autobus,"52.53921965,13.23193032",,,A99,Spandau,Haselhorst,west
1965819,Carl-Schurz-Strasse Ecke Am Juliusturm,autobus,"52.53954502,13.20555083",,,A99,Spandau,Spandau,west
1965820,Breitestrasse Ecke Charlottenstrasse,autobus,"52.53613955,13.20442990",,,A99,Spandau,Spandau,west
1965821,Germesheimer Platz,autobus,"52.54456786,13.18701195",,,A99,Spandau,Falkenhagener Feld,west
1965822,Fürstenbrunner Weg Ecke Spandauer Damm,autobus,"52.51842262,13.28011647",,,AS1,Charlottenburg-Wilmersdorf,Westend,west
1965823,Kirschenallee Ecke Spandauer Damm,autobus,"52.52037881,13.26719193",,,AS1,Charlottenburg-Wilmersdorf,Westend,west
1965824,Schloß Ruhwald,autobus,"52.52160458,13.26039687",,,AS1,Charlottenburg-Wilmersdorf,Westend,west
1965825,Teltower Strasse Ecke Ruhlebenerstrasse,autobus,"52.52691598,13.21592513",,,AS1,Spandau,Wilhelmstadt,west
1965826,Lynarstrasse Ecke Neuendorferstrasse,autobus,"52.54898690,13.21020961",,,AS1,Spandau,Hakenfelde,west
1965827,Klinkeplatz,autobus,"52.55555146,13.19854978",,,AS1,Spandau,Hakenfelde,west
1965828,Hohenzollernring,autobus,"52.55534807,13.19865762",,,AS1,Spandau,Hakenfelde,west
1965829,Kurfürstendamm Ecke Joachimthalerstrasse,autobus,"52.50381681,13.33133158",,,AS2,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965830,Rankeplatz,autobus,"52.50042978,13.33086733",,,AS2,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965831,Hohenzollerndamm Ecke Bundesallee,autobus,"52.49531823,13.33073029",,,AS2,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965832,Trautenaustrasse Ecke Bundesallee,autobus,"52.49316877,13.33084761",,,AS2,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965833,Canovastrasse Ecke Thorwaldsenstrasse,autobus,"52.46303228,13.34275862",,,AS2,Steglitz-Zehlendorf,Steglitz,west
1965834,Mariendorfer Damm Ecke Kaiserstrasse,autobus,"52.44555364,13.38578300",,,AS2,Tempelhof-Schöneberg,Mariendorf,west
1965835,Alt-Mariendorf Ecke Mariendorfer Damm,autobus,"52.44019477,13.38731753",,"nan, nan",AS2,Tempelhof-Schöneberg,Mariendorf,west
1965836,Tauernallee Ecke Mariendorfer Damm,autobus,"52.42328224,13.39615754",,,AS2,Tempelhof-Schöneberg,Mariendorf,west
1965837,Buckower Chaussee Ecke Lichtenrader Damm,autobus,"52.41457113,13.40120395",,,AS2,Tempelhof-Schöneberg,Lichtenrade,west
1965838,Goethestrasse Ecke Lichtenrader Damm,autobus,"52.40441063,13.40618736",,,AS2,Tempelhof-Schöneberg,Lichtenrade,west
1965839,Goltzstrasse Ecke Lichtenrader Damm,autobus,"52.38741231,13.40969616",,,AS2,Tempelhof-Schöneberg,Lichtenrade,west
