stop_id,stop_name,type,location,in_lines,identifier,stop_description
1967630,Königstor,bus,"52.52520269485428, 13.419834994127731","['A57', 'A9', 'O30', 'O40']",,
1967631,Königstor,strassenbahn,"52.52821600265539, 13.423869016265495","['74', '73']",,
1967632,Königstrasse,bus,"52.41987226002477, 13.175332944592043",['A6'],,
1967633,Königstrasse/Kronprinzessinnenweg,bus,"52.41989533124603, 13.17532169204708",['A51'],,
1967634,Köpenick,s-bahn,"52.4586,13.5808",['KBS 102'],Q800479,
1967635,"Köpenick, Krankenhaus",bus,"52.43861200573594, 13.592411258792163",['A27'],,
1967636,Köpenicker Landstrasse Ecke Baumschulenstrasse,strassenbahn,"52.46913201072182, 13.491340045687773",['87'],,
1967637,Köpenicker Strasse,bus,"52.417188859212956, 13.493835883883817",['A52'],,
1967638,Körtingstrasse Ecke Großbeerenstrasse,bus,"52.434813531058246, 13.378315641328395",['A11'],,
1967639,Küstriner Platz,bus,"52.51324778107561, 13.439333192026231","['O30', 'O40']",,
1967640,LPG Falkenberg,bus,"52.57043275562403, 13.536024836217607",['A46'],,
1967641,Lakenfelderweg Ecke Geflügelsteig,bus,"52.40826584715739, 13.482129757637185",['A93'],,
1967642,Landgericht,bus,"52.52698925988807, 13.297167647658592","['A72', 'A55']",,
1967643,Lankwitz,s-bahn,"52.4386,13.3417",['KBS 100d'],Q800481,
1967644,"Lankwitz, Kirche",bus,"52.43629186979271, 13.345745387354132","['A2', 'A81', 'A32', 'A83']",,
1967645,Lankwitzerstrasse Ecke Großbeerenstrasse,bus,"52.43792839239068, 13.380439956005224",['A77'],,
1967646,Lauenburger Platz,bus,"52.461985842386426, 13.33927388252173",['A75'],,
1967647,Lehnitz,s-bahn,"52.7411,13.2635",['KBS 104'],Q4258498,
1967648,Lehrter Stadtbahnhof,s-bahn,"52.5253,13.3694","['KBS 100g', 'KBS 100h']",Q821299,
1967649,Leibnizstrasse Ecke Kantstrasse,bus,"52.50628811926533, 13.313953720007843","['S4', 'A94']",,
1967650,Leibnizstrasse Ecke Otto-Suhr-Allee,bus,"52.51466735877481, 13.31516095265439",['A62'],,
1967651,Leinestr.,u-bahn,"52.472777777778,13.428333333333",['8'],Q668563,
1967652,Leipziger Strasse Ecke Otto-Grotewohl-Strasse,strassenbahn,"52.51001824906088, 13.384159938189619",['74'],,
1967653,Leninallee,s-bahn,"52.5295,13.4548","['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",Q800507,
1967654,Leninallee,strassenbahn,"52.5259343,13.4462368","['13', '4']",Q65553230,
1967655,Leninplatz,bus,"52.523238998562235, 13.433594583798834",['O40'],,
1967656,Leninplatz,strassenbahn,"52.5232658,13.4326457","['63', '64', '82', '69', '74']",Q65553105,
1967657,Leonorenstrasse,bus,"52.444367159567626, 13.338879863390057",['A17'],,
1967658,Leonorenstrasse Ecke Albrechstrasse,bus,"52.44438797088069, 13.338915879287914",['A2'],,
1967659,Leonorenstrasse Ecke Kaiser-Wilhelm-Strasse,bus,"52.436240390502434, 13.345788080034866","['A96', 'A81', 'A32']",,
1967660,Leopoldplatz,bus,"52.54647397037027, 13.359233475022176",['A79'],,
1967661,Leopoldplatz,u-bahn,"52.5465,13.3591","['9', '6']",Q1960809,
1967662,Lepsiusstrasse,bus,"52.45883023513571, 13.315599065479873",['A68'],,
1967663,Lerbacher Weg Ecke Tautenbergstrasse,bus,"52.42568607125241, 13.347598950875563",['A2'],,
1967664,Lerchenstrasse,strassenbahn,"52.455164145486215, 13.734409241881236",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
1967665,Lichtenberg,s-bahn,"52.5106,13.4964",['KBS 101'],Q634247,
1967666,Lichtenberger Strasse,strassenbahn,"52.552032612200605, 13.465689924366766","['72', '70', '3']",,
1967667,Lichtenberger Strasse Ecke Klement-Gottwald-Allee,bus,"52.55200517673564, 13.465477958826924",['A45'],,
1967668,Lichtenrade,s-bahn,"52.3876,13.3963",['KBS 100c'],Q6543354,
1967669,Lichtenrader Damm Ecke Buckower Chaussee,bus,"52.41458109674137, 13.401170404046406",['A52'],,
1967670,Lichterfelde Ost,s-bahn,"52.43,13.3289",['KBS 100d'],Q111311299,
1967671,Lichterfelde Süd,s-bahn,"52.41,13.3086",['KBS 100d'],Q800482,
1967672,Lichterfelde West,s-bahn,"52.4433,13.2947",['KBS 100e'],Q111327103,
1967673,Liebknechstrasse vor Littenstrasse,bus,"52.5239780247871, 13.412133666688375",['A16'],,
1967674,Lincolnstrasse Ecke Rummelsburgerstrasse,bus,"52.501948681345915, 13.502003160388721",['A43/R'],,
1967675,Lindauer Allee Ecke Residenzstrasse,bus,"52.573337229138254, 13.35901683161954",['A71'],,
1967676,Lindauer Strasse Ecke Residenzstrasse,bus,"52.57332805900587, 13.35899004155058",['A72'],,
1967677,"Lindenberg, Dorf",bus,"52.6015597722132, 13.519994727338524",['AL'],,
1967678,"Lindenberg, Mühle",bus,"52.59740281065539, 13.507262737145838",['AL'],,
1967679,"Lindenberg, Schule",bus,"52.60315194248914, 13.533443476615268",['AL'],,
1967680,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"52.4505094,13.572684","['86', '83', '83E']",Q66095701,
1967681,Lindenstrasse Ecke Hegelschule,strassenbahn,"52.4505094,13.572684","['95', '85']",Q66095701,
1967682,Lindenstrasse Ecke Müllerstrasse,bus,"52.417547142375135, 13.306660718895618",['A1'],,
1967683,Lindenstrasse Ecke Oranienstrasse,bus,"52.50708473337127, 13.398300858764117",['A75'],,
1967684,Lindenstrasse Ecke Ostpreußendamm,bus,"52.41788577186651, 13.305240762668786",['A96'],,
1967685,Lindenthaler Allee,s-bahn,"52.4375,13.2325",['KBS 100e'],Q315891,
1967686,Lindenthalerallee Ecke Potsdamerchaussee,bus,"52.430955902850094, 13.229936120361586",['A18'],,
1967687,Lindhorstweg,bus,"52.44148583643127, 13.50065005792854",['A48'],,
1967688,Lockenhuhnweg Ecke Waßmannsdorfer Chaussee,bus,"52.40834715501733, 13.492448756839304",['A93'],,
1967689,Loewenhardtdamm Ecke Boelckestrasse,bus,"52.47958964372846, 13.376900027080955",['A28'],,
1967690,Louise-Schroeder-Platz,bus,"52.55713317342601, 13.365513694540711",['A16'],,
1967691,Ludwig-Hoffmann-Krankenhaus,bus,"52.63316196724486, 13.51360237687453",['A42'],,
1967692,Ludwigsfelderstrasse Ecke Berlepschstrasse,bus,"52.42453366241316, 13.240179827719432",['A66'],,
1967693,Luise-Schröder-Platz,bus,"52.55757019957571, 13.365470778195588",['A72'],,
1967694,Luisenplatz,bus,"52.52005408723936, 13.2995133852506","['A87', 'A21', 'A55', 'A62', 'A89', 'A54']",,
1967695,Luisenplatz Ecke Spandauer Damm,bus,"52.51958069836382, 13.299599443665151",['S1'],,
1967696,Lupsteiner Weg,bus,"52.40950895120702, 13.251647735398342",['A10'],,
1967697,Luxemburgplatz,u-bahn,"52.528333333333,13.410277777778",['A'],Q658790,
1967698,Luzerner Strasse,bus,"52.42399460780493, 13.293333572320618",['A53'],,
1967699,Lynastrasse Ecke Neundorferstrasse,bus,"52.54897329494869, 13.210205648691591",['A97'],,
1967700,Lynastrasse Ecke Schönwalderstrasse,bus,"52.5484627825758, 13.20082346813887","['A54', 'S1']",,
1967701,"Lübars, Dorfaue",bus,"52.62095733281459, 13.358934481999336",['A20'],,
1967702,Lübarser Strasse Ecke Eichhorster Weg,bus,"52.602799715487954, 13.335712353984228",['A15'],,
1967703,Lützowplatz,bus,"52.505029017314186, 13.351822867208506","['A29', 'A69', 'A16', 'A24']",,
1967704,Lützowstrasse Ecke Potsdamer Strasse,bus,"52.50309850289834, 13.365697096281256",['A29'],"nan, nan",
1967705,Machnower Strasse Ecke Berlepschstrasse,bus,"52.42978244172841, 13.257044671164005",['A66'],,
1967706,Machnowerstrasse Ecke Königsweg,bus,"52.39761381021893, 13.143659401544761",['A18'],,
1967707,Magdalenenstr.,u-bahn,"52.5125,13.486388888889",['E'],Q473901,
1967708,Magistratsweg,bus,"52.5331201414446, 13.158067208455051",['A31'],,
1967709,Magistratsweg Ecke Brunsbütteler Damm,bus,"52.53308685678349, 13.157955808881047",['A80'],,
1967710,Mahlsdorf,s-bahn,"52.5121,13.6106",['KBS 101'],Q800484,
1967711,Mahlsdorf-Süd,strassenbahn,"52.4741663,13.5991443",['83'],Q66368466,
1967712,"Mahlsdorf-Süd, Hubertus",strassenbahn,"52.4741663,13.5991443","['82', '86']",Q66368466,
1967713,"Malchow, Dorfstrasse",bus,"52.580462270708544, 13.482797576255583","['AL', 'A46']",,
1967714,Malchower Weg,bus,"52.56152031238405, 13.500485897507804",['A46'],,
1967715,Malteserstrasse Ecke Paul-Schneider-Strasse,bus,"52.433325866040605, 13.353018739558587",['A83'],,
1967716,Marchbrücke,bus,"52.51698975726307, 13.324322614794799",['A90'],,
1967717,Marchlewskistr.,u-bahn,"52.516794444444,13.444991666667",['E'],Q551768,
1967718,Mariannenplatz,bus,"52.50228674193422, 13.42408622658593",['A28'],,
1967719,Mariendorf,s-bahn,"52.4478,13.3609",['KBS 100c'],Q800497,
1967720,Mariendorfer Damm Ecke Kaiserstrasse,bus,"52.44555363764078, 13.385783004808394",['A33'],,
1967721,Mariendorfer Damm Ecke Säntisstrasse,bus,"52.42334653301465, 13.396159554677919",['A76'],,
1967722,Mariendorfer Weg Ecke Hermannstrasse,bus,"52.464691587412624, 13.432890775281324",['A91'],,
1967723,Marienfelde,s-bahn,"52.4242,13.3747",['KBS 100c'],Q800485,
1967724,"Marienfelde, Bahnstrasse",bus,"52.42054400657969, 13.376229163452807",['A32'],,
1967725,"Marienfelde, Daimlerstrasse Ecke Hollabergweg",bus,"52.42164622937841, 13.385502360239334",['A77'],,
1967726,"Marienfelde, Stadtrandsiedlung",bus,"52.40262127667971, 13.353307994567768",['A52'],,
1967727,Marienfelder Allee Ecke Großbeerenstrasse,bus,"52.4263452728506, 13.374408499741786",['A77'],,
1967728,Marienfelder Allee Ecke Hildburghauserstrasse,bus,"52.41228381707576, 13.362218851310404",['A32'],,
1967729,Marienfelder Chaussee Ecke Quarz Weg,bus,"52.41824584355165, 13.416860708148521",['A78'],,
1967730,Marienfelder Strasse Ecke Halker Zeile,bus,"52.394474220567425, 13.40151946321272",['A82'],,
1967731,Markgrafendamm,bus,"52.49919969372071, 13.465742293248686",['82P'],,
1967732,Markusstrasse,strassenbahn,"52.51349888586354, 13.42412751020309",['4'],,
1967733,Martin-Luther-Friedhof,bus,"52.598400543805816, 13.298350500981082",['A20'],,
1967734,Martin-Luther-Strasse,bus,"52.48902651655725, 13.345005241127383",['A74'],,
1967735,Martin-Luther-Strasse Ecke Grunewaldstrasse,bus,"52.4891017368616, 13.34492200742072",['A89'],,
1967736,Martin-Luther-Strasse Ecke Hohenstaufenstrasse,bus,"52.494473157147276, 13.345858810541014",['A50'],,
1967737,Marx-Engels-Platz,s-bahn,"52.5226,13.4022","['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']",Q689312,
1967738,"Marzahn, Berliner Chaussee",bus,"52.54286481407268, 13.550124906736844",['A43'],,
1967739,Marzahner Chaussee Ecke Berliner Chaussee,bus,"52.538907625210705, 13.533833208740669",['O37'],,
1967740,"Marzahner Chaussee, Schule",bus,"52.51726622059543, 13.528324340612743",['A43'],,
1967741,Mattenbuder Pfad Chaussee Ecke Hennigsdorfer Strasse,bus,"52.61697542594992, 13.22054523598869",['A14'],,
1967742,Mehringdamm,bus,"52.49293917608851, 13.38772030059097",['A19'],,
1967743,Mehringdamm,u-bahn,"52.493888888889,13.388333333333","['7', '6']",Q657905,
1967744,Mehringplatz,bus,"52.49827538316731, 13.391909269891793","['A95', 'A89', 'A67']",,
1967745,Mertensstrasse Ecke Streitstrasse,bus,"52.56532661904467, 13.209295526061815",['A97'],,
1967746,Messedamm,bus,"52.50446814877144, 13.279412101845791","['A4', 'A65', 'S4']",,
1967747,Messedamm Ecke Masurenallee,bus,"52.50644249962144, 13.28029447678361",['A94'],,
1967748,Mimosenweg,bus,"52.42675928719203, 13.506179808906213",['A52'],,
1967749,Mittelbruchzeile Ecke Reginhardstrasse,bus,"52.56748246817976, 13.372810537809281",['A79'],,
1967750,"Moabit, Waldstrasse Ecke Turmstrasse",bus,"52.52718533455642, 13.33055251486945",['A1'],,
1967751,Mollstrasse Ecke Hans-Beimler-Strasse,strassenbahn,"52.5255473,13.4202755",['74'],Q65548984,
1967752,Moltkebrücke,bus,"52.52163755334746, 13.369229265511832",['A69'],,
1967753,Moltkestrasse Ecke Bahnhofstrasse,bus,"52.38669666052287, 13.403243178742247",['A76'],,
1967754,Morgensternstrasse Ecke Wilhelmstrasse,bus,"52.42808959398118, 13.325491157001045",['A17'],,
1967755,Moritzplatz,bus,"52.50387355112676, 13.409983330065609",['A67'],,
1967756,Moritzplatz,u-bahn,"52.503611111111,13.410833333333",['8'],Q374225,
1967757,Motzstrasse Ecke Martin-Luther-Strasse,bus,"52.4971261766764, 13.346101855814512",['A73'],,
1967758,Mozartstrasse Ecke Wolziger Zeile,bus,"52.3819507004478, 13.397655626161212",['A82'],,
1967759,Munsterdamm Ecke Bergstrasse,bus,"52.45910800993387, 13.34873117331109",['A68'],,
1967760,Munsterdamm Ecke Steglitzer Damm,bus,"52.45003044948948, 13.346702868396282",['A75'],,
1967761,Märkisches Museum,u-bahn,"52.511944444444,13.408888888889",['A'],Q657871,
1967762,Möckernbrücke,u-bahn,"52.499166666667,13.382777777778","['1', '7']",Q704716,
1967763,Müggelheim,bus,"52.41018331064196, 13.665897531850348",['A27'],,
1967764,Müggelheimer Strasse/Wendenschloßstraße,strassenbahn,"52.4429928,13.5812285",['95'],Q66095671,
1967765,Müggelseeperle,bus,"52.42170168937569, 13.640893083169368",['A27'],,
1967766,Mühlenstrasse,strassenbahn,"52.508543937506005, 13.43489757970717",['4'],,
1967767,Mühlenstrasse Ecke Florastrasse,bus,"52.56538942967303, 13.406558045840182",['A50'],,
1967768,Müllerstrasse Ecke Luxemburger Strasse,bus,"52.5464267245096, 13.359156830973307",['A64'],,
1967769,Münchenerstrasse Ecke Bambergerstrasse,bus,"52.386840075836254, 13.414235550790872",['A82'],,
1967770,Nauener Platz,bus,"52.551552618214714, 13.36737072883247",['A72'],,
1967771,Nauener Strasse,bus,"52.5340443007014, 13.18167584141312",['A31'],,
1967772,Nauener Strasse Ecke Brunsbütteler Damm,bus,"52.53407399830358, 13.18166330888111",['A80'],,
1967773,Nennhauser Damm Ecke Brunsbütteler Damm,bus,"52.5324795309336, 13.141571708880917",['A80'],,
1967774,Nervenklinik,bus,"52.56234285030248, 13.158489612035405",['A5'],,
1967775,Nettelbeckplatz,bus,"52.54464511696315, 13.370154535054418","['A99', 'A83']",,
1967776,Neu-Lindenberg,bus,"52.600885625411856, 13.554794085696633",['AL'],,
1967777,Neu-Westend,u-bahn,"52.515555555556,13.261111111111",['1'],Q656431,
1967778,Neuenhagen (b Bln),s-bahn,"52.5208,13.7003",['KBS 101'],Q7001614,
1967779,Neukölln,s-bahn,"52.469166666667,13.441666666667","['KBS 100k', 'KBS 100']",Q111325412,
1967780,Neukölln,u-bahn,"52.469444,13.442222",['7'],Q21272767,
1967781,"Niederschönhausen, Rolandstrasse",bus,"52.58358272730836, 13.421109439678144",['A50'],,
1967782,Nikolassee,s-bahn,"52.4317,13.1933","['KBS 100h', 'KBS 100e']",Q637052,
1967783,"Nikolassee, Alemannenstrasse",bus,"52.42669870533291, 13.191370810886667",['A53'],,
1967784,Nikolskoer Weg,bus,"52.41405938531216, 13.109270752484141",['A6'],,
1967785,Nollendorfplatz,bus,"52.49968843634292, 13.353086438468269","['A16', 'A19']",,
1967786,Nollendorfplatz,u-bahn,"52.499166666667,13.353888888889","['1', '4', '2']",Q571039,
1967787,Nordend,bus,"52.59006569360479, 13.401740566033476","['A7', 'A7E']",,
1967788,Nordend,strassenbahn,"52.5902104,13.4027524",['46'],Q65032696,
1967789,Nordendstrasse,strassenbahn,"52.588534,13.3882952",['22'],Q65428345,
1967790,Nöldnerplatz,s-bahn,"52.5038,13.4853",['KBS 101'],Q4892447,
1967791,Nürnberger Strasse Ecke Kurfürstenstrasse,bus,"52.50513952189661, 13.34119156469812",['A69'],,
1967792,Oberhofer Platz,bus,"52.42410259117963, 13.328170432694991","['A53', 'A17']",,
1967793,Oberlandstrasse Ecke Germaniastrasse,bus,"52.4634624867915, 13.402082629697773",['A65'],,
1967794,Oberspree,s-bahn,"52.4525,13.5382",['KBS 106'],Q15192700,
1967795,"Oberspree, Bruno-Bürgel-Weg",strassenbahn,"52.452777014581045, 13.537124836409932",['92'],,
1967796,Obus-Bf. Siegfriedstrasse,bus,"52.520558278471135, 13.49943441740371",['O30'],,
1967797,Oderberger Strasse Ecke Eberswalderstrasse,strassenbahn,"52.54061076763243, 13.404559930731686",['13'],,
1967798,Olbersstrasse Ecke Tegeler Weg,bus,"52.529310281714686, 13.296319631796775",['A62'],,
1967799,Olivaer Platz,bus,"52.50060275704949, 13.313110622018645","['A29', 'A69', 'A19']",,
1967800,Olympia-Stadion,u-bahn,"52.517222222222,13.25",['1'],Q656441,
1967801,Olympiastadion,s-bahn,"52.511,13.2416",['KBS 100g'],Q800506,
1967802,"Omnibusbahnhof, Neue Kantstrasse",bus,"52.5063904873412, 13.281046332189074",['S4'],,
1967803,Onkel Toms Hütte,u-bahn,"52.450277777778,13.253333333333",['2'],Q389214,
1967804,Oranienburg,s-bahn,"52.7536,13.2496",['KBS 104'],Q2341669,
1967805,Oranienburger Strasse Ecke Wilhelmsruher Damm,bus,"52.595500195951075, 13.332986520018668",['A21'],,
1967806,Oranienburger Tor,bus,"52.52716314203455, 13.38710905184874","['A57', 'O40']",,
1967807,Oranienburger Tor,strassenbahn,"52.5256031,13.3872745","['71', '69', '46', '70']",Q65095375,
1967808,Oranienburgerstrasse Ecke Wilhelmsruher Damm,bus,"52.59547688533438, 13.33301680827866",['A21E'],,
1967809,Oraniendamm Ecke Zabel-Krüger-Damm,bus,"52.60786095340787, 13.323810166873162",['A20'],,
1967810,Oranienplatz,bus,"52.50232370505019, 13.415510129463975","['A29', 'A67']",,
1967811,Oranienstrasse Ecke Adalbertstrasse,bus,"52.50129319342642, 13.419255151851743",['A28'],,
1967812,Oranienstrasse Ecke Lindenstrasse,bus,"52.5070918668965, 13.398272727549445",['A67'],,
1967813,Oskar-Helene-Heim,u-bahn,"52.450277777778,13.269722222222",['2'],Q681336,
1967814,Osloer Strasse Ecke Drontheimerstrasse,bus,"52.55646343300562, 13.377196086691646",['A16'],,
1967815,Osloer Strasse Ecke Prinzenallee,bus,"52.555934421287596, 13.384340190401195","['A70', 'A71']",,
1967816,Osloer Strasse Ecke Schwedenstrasse,bus,"52.55669669760979, 13.373827693395064","['A89', 'A61']","nan, nan",
1967817,Osloerstrasse Ecke Schwedenstrasse,bus,"52.556656015402865, 13.373862995391455",['A79'],,
1967818,Osnabrückerstrasse Ecke Tauroggenerstrasse,bus,"52.52583431510053, 13.301951162931593",['A55'],,
1967819,Ossietzkyplatz,bus,"52.58150700684141, 13.404249587640239",['A50'],,
1967820,Ossietzkyplatz,strassenbahn,"52.58100580136794, 13.404014807678767",['46'],,
1967821,Ostbahnhof,bus,"52.50976670730252, 13.43372198235041","['O30', 'O40']",,
1967822,Ostbahnhof,s-bahn,"52.51,13.4347","['KBS 104', 'KBS 103', 'KBS 102', 'KBS 103a', 'KBS 101']",Q111325075,
1967823,Ostbahnhof,strassenbahn,"52.509107635417394, 13.43550619008533","['82', '4']",,
1967824,Ostkreuz,s-bahn,"52.5031,13.4689","['KBS 105', 'KBS 102', 'KBS 106a', 'KBS 106', 'KBS 101']",Q111251530,
1967825,Ostpreußendamm Ecke Dorstenerstrasse,bus,"52.41274953927068, 13.300517753048418",['A85'],,
1967826,Ostpreußendamm Ecke Königsbergerstrasse,bus,"52.430811463953006, 13.317486998378902",['A53'],,
1967827,Ostpreußendamm Ecke Wilhelmstrasse,bus,"52.43080142626057, 13.317503639070004","['A11', 'A17']","nan, nan, nan",
1967828,Ostseestrasse,bus,"52.54785805575692, 13.438529960954577",['A42'],,
1967829,Ostseestrasse vor Prenzlauer Promenade,bus,"52.550707841256525, 13.431200231240016",['A54'],,
1967830,Otto-Grotewohl-Strasse,bus,"52.51648503643047, 13.380749190010452",['A9'],,
1967831,Otto-Suhr-Allee Ecke Cauer Strasse,bus,"52.51463990616225, 13.315222709882928",['A1'],,
1967832,Pacelli/Theilallee,bus,"52.45824694622199, 13.287066614446184",['A1'],,
1967833,Pankow,s-bahn,"52.5667,13.4111","['KBS 104', 'KBS 105', 'KBS 106']",Q111273850,
1967834,Pankow (Vinetastr.),u-bahn,"52.559166666667,13.413333333333",['A'],Q570906,
1967835,"Pankow, Kirche",bus,"52.57124680898358, 13.410670715665145","['A58', 'A45']",,
1967836,"Pankow, Kirche",strassenbahn,"52.5706452,13.4103115","['49', '22', '46']",Q65055066,
1967837,"Pankow, Rathaus",bus,"52.56953908840178, 13.404186437171612","['A7', 'A50', 'A7E']",,
1967838,"Pankow, Rathaus",strassenbahn,"52.5694816,13.4038045",['22'],Q65055060,
1967839,Pankow-Heinersdorf,s-bahn,"52.5780653,13.4295093","['KBS 104', 'KBS 105', 'KBS 106']",Q4892366,
1967840,Pankower Allee Ecke Markstrasse,bus,"52.56383532579568, 13.364279461310751",['A79'],,
1967841,Pankower Allee Ecke Provinzstrasse,bus,"52.56468752332841, 13.37804357118055",['A14'],,
1967842,Pankower Allee Ecke Residenzstrasse,bus,"52.56383591570264, 13.364287664704229","['A72', 'A61']",,
1967843,Pankstrasse Ecke Badstrasse,bus,"52.55227404292705, 13.381387201509149","['A64', 'A14', 'A71', 'A61']",,
1967844,Papestr.,s-bahn,"52.4756,13.3644","['KBS 100k', 'KBS 100c', 'KBS 100', 'KBS 100d']",Q111323139,
1967845,Paplitzerstrasse Ecke Horstwalderstrasse,bus,"52.382083312174, 13.407766258765188",['A82'],,
1967846,Parachimer Allee Ecke Buschkrug Allee,bus,"52.44546599625642, 13.455091249565658",['A41'],,
1967847,Paradestr.,u-bahn,"52.478055555556,13.386111111111",['6'],Q557543,
1967848,Parchimer Allee,u-bahn,"52.444722222222,13.449444444444",['7'],Q571855,
1967849,Parchimer Allee Ecke Buschkrugallee,bus,"52.44548592417653, 13.45503659969242",['A67'],,
1967850,Paulsternstrasse,bus,"52.54415774195884, 13.247126131065503","['A10', 'A13']",,
1967851,Paulsternstrasse Ecke Gartenfelderstrasse,bus,"52.544121961729175, 13.247010457215051","['A72', 'A55']",,
1967852,Paulsternstrasse Ecke Nonnendamm Allee,bus,"52.53814656080913, 13.24775541718677",['A99'],,
1967853,Petershagen Nord,s-bahn,"52.5291,13.791",['KBS 101'],Q7178217,
1967854,Pfaueninsel-Chaussee,bus,"52.41883762088876, 13.153039190703318",['A18'],,
1967855,Pfaueninsel-Chaussee Ecke Königstrasse,bus,"52.41888024334639, 13.152988428835997",['A3'],,
1967856,Pfaueninselchaussee Ecke Königstrasse,bus,"52.41883989599949, 13.153008281938446",['A6'],,
1967857,"Philharmonie, Tiergartenstrasse",bus,"52.510896228371735, 13.369565371330399",['A48'],,
1967858,Pichelsberg,s-bahn,"52.5103,13.2271",['KBS 100g'],Q800488,
1967859,Pichelsdorferstrasse Ecke Heerstrasse,bus,"52.5131147119314, 13.196918559430642","['A97', 'A94']",,
1967860,Pionierpark,strassenbahn,"52.46662288590602, 13.521257686609333","['82', '95', '87', '85']",,
1967861,Pirnaer Strasse Ecke Groß-Ziethen Chaussee,bus,"52.41183492781805, 13.483450512255171",['A93'],,
1967862,Platz der Luftbrücke,u-bahn,"52.485555555556,13.385833333333",['6'],Q553146,
1967863,Platz vor dem Neuen Tor,bus,"52.52921245715711, 13.378513556812177",['A57'],,
1967864,Plänterwald,s-bahn,"52.4786,13.4733","['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']",Q7205917,
1967865,Podbielskiallee,u-bahn,"52.464444444444,13.296388888889",['2'],Q571324,
1967866,Potsdamer Strasse Ecke Clayallee,bus,"52.43504800046437, 13.260425575475969",['A1'],,
1967867,Potsdamer Strasse Ecke Fischerhüttenstrasse,bus,"52.4357751453625, 13.256027995378796",['A48'],,
1967868,Potsdamer Strasse Ecke Pallasstrasse,bus,"52.494342373527935, 13.361045454880108",['A89'],,
1967869,Potsdamer Strasse Ecke Schöneberger Ufer,bus,"52.50581655910509, 13.368252341285233",['A24'],,
1967870,Potsdamer Strasse Ecke Verbindungsstrasse,bus,"52.509180028992205, 13.371735755066918",['A83'],,
1967871,Potsdamerstrasse Ecke Goethestrasse,bus,"52.404367914625105, 13.4061741145561",['A82'],,
1967872,Potsdamerstrasse Ecke Pallasstrasse,bus,"52.494318753656415, 13.361006426904911",['A50'],,
1967873,Pottensteiner Weg Ecke Selbitzer Strasse,bus,"52.450510372810776, 13.121657800272581",['A35E'],,
1967874,Prenzlauer Allee,s-bahn,"52.544775,13.426116","['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",Q32661483,
1967875,Prenzlauer Allee,strassenbahn,"52.5396522,13.4244789","['13', '4', '71', '72']",Q65222180,
1967876,Prenzlauer Promenade,strassenbahn,"52.55155536618067, 13.43032253030515","['71', '70', '72', '3']",,
1967877,Prenzlauer Promenade Ecke Kissingenstrasse,bus,"52.56795804833996, 13.427734373319213",['A45'],,
1967878,Prenzlauer Promenade Ecke Ostseestrasse,bus,"52.55135441277958, 13.430202672100975",['A42'],,
1967879,Prenzlauer Tor,strassenbahn,"52.52709114016772, 13.415809370320808","['71', '72', '73']",,
1967880,Preußenallee,bus,"52.508660519056406, 13.259314884478115",['A94'],,
1967881,Priesterweg,s-bahn,"52.4601,13.3563","['KBS 100c', 'KBS 100d']",Q800508,
1967882,Priesterweg Ecke Prellerweg,bus,"52.45875038601073, 13.354725754713439",['A76'],,
1967883,Prinzenallee Ecke Osloerstrasse,bus,"52.555955307807594, 13.384350687345004",['A89'],,
1967884,Prinzenstr.,u-bahn,"52.498333333333,13.406111111111",['1'],Q689797,
1967885,Prinzessinenstrasse Ecke Wünzdorferstrasse,bus,"52.38668996655043, 13.39538325486679",['A82'],,
1967886,Proskauer Ecke Dolziger Strasse,bus,"52.519874079766325, 13.463289228834057",['O30'],,
1967887,Provinzstrasse/Pankower Allee,bus,"52.56468777207285, 13.378063096396454",['A71'],,
1967888,Prühßstrasse Ecke Ringstrasse,bus,"52.44249986565702, 13.377821015179013",['A76'],,
1967889,Putlitzstr.,s-bahn,"52.536,13.344","['KBS 100a', 'KBS 100']",Q465972,
1967890,Putlitzstr. (Westhafen),u-bahn,"52.536,13.344",['9'],Q465972,
1967891,Päwesiner Weg,bus,"52.52633953639178, 13.181877502746046",['A13'],,
1967892,Pücklerstrasse Ecke Clayallee,bus,"52.46857085169584, 13.278397098793207",['S3'],,
1967893,Quarzweg Ecke Tauernallee,bus,"52.42783434323616, 13.40499356838889",['A78'],,
1967894,Quellweg Ecke Nonnendamm Allee,bus,"52.536668576718114, 13.26843642898379","['A72', 'A55', 'A99']",,
1967895,RFT-Werk,strassenbahn,"52.436333488813574, 13.582428612664765","['83', '83E', '85']",,
1967896,Radelandstrasse Ecke Niederheideweg,bus,"52.56622418682435, 13.157116704792886",['A63'],,
1967897,Rahnsdorf,s-bahn,"52.4516372,13.6899776",['KBS 102'],Q800489,
1967898,Rahnsdorf,strassenbahn,"52.443531694444445,13.685038",['87'],Q66361311,
1967899,Rahnsdorfer Strasse,strassenbahn,"52.4985173,13.613101",['83'],Q66364532,
1967900,Rankeplatz,bus,"52.50042978340582, 13.330867334397949",['S3'],,
